cidade,datetime,temp_c,umidade_pct,precipitacao_mm,vento_kmh
rio_de_janeiro,2025-01-04 14:00:00,31.3,58.0,0.2,9.6
rio_de_janeiro,2025-01-04 15:00:00,26.7,89.0,5.1,1.2
rio_de_janeiro,2025-01-04 16:00:00,26.9,79.0,0.0,2.2
rio_de_janeiro,2025-01-04 17:00:00,27.6,74.0,0.0,1.5
rio_de_janeiro,2025-01-04 18:00:00,27.5,74.0,0.0,2.5
rio_de_janeiro,2025-01-04 19:00:00,27.7,74.0,0.0,1.0
rio_de_janeiro,2025-01-04 20:00:00,27.3,78.0,0.0,1.8
rio_de_janeiro,2025-01-04 21:00:00,26.2,87.0,0.0,4.8
rio_de_janeiro,2025-01-04 22:00:00,25.8,87.5,0.0,4.9
rio_de_janeiro,2025-01-04 23:00:00,25.2,88.0,0.0,3.2
rio_de_janeiro,2025-01-05 00:00:00,24.5,91.0,0.0,4.6
rio_de_janeiro,2025-01-05 01:00:00,24.1,91.0,0.0,2.7
rio_de_janeiro,2025-01-05 02:00:00,24.2,91.0,0.0,1.8
rio_de_janeiro,2025-01-05 03:00:00,24.4,89.0,0.0,3.1
rio_de_janeiro,2025-01-05 04:00:00,24.4,91.0,0.0,5.5
rio_de_janeiro,2025-01-05 05:00:00,24.3,92.0,0.0,3.3
rio_de_janeiro,2025-01-05 06:00:00,24.4,94.0,0.0,7.1
rio_de_janeiro,2025-01-05 07:00:00,25.3,86.0,0.0,12.4
rio_de_janeiro,2025-01-05 08:00:00,25.8,82.0,0.0,15.0
rio_de_janeiro,2025-01-05 09:00:00,26.5,78.0,0.0,14.6
rio_de_janeiro,2025-01-05 10:00:00,27.8,72.0,0.1,9.0
rio_de_janeiro,2025-01-05 11:00:00,27.6,73.0,0.2,11.2
rio_de_janeiro,2025-01-05 12:00:00,28.2,64.0,0.1,12.6
rio_de_janeiro,2025-01-05 13:00:00,28.5,63.0,0.0,12.8
rio_de_janeiro,2025-01-05 14:00:00,27.9,69.0,0.0,13.4
rio_de_janeiro,2025-01-05 15:00:00,27.3,73.0,0.1,12.5
rio_de_janeiro,2025-01-05 16:00:00,26.4,79.0,0.0,10.3
rio_de_janeiro,2025-01-05 17:00:00,26.2,79.0,0.0,8.8
rio_de_janeiro,2025-01-05 18:00:00,25.3,85.0,0.0,6.2
rio_de_janeiro,2025-01-05 19:00:00,24.7,89.0,0.0,6.2
rio_de_janeiro,2025-01-05 20:00:00,24.2,90.0,0.1,6.7
rio_de_janeiro,2025-01-05 21:00:00,23.3,92.0,0.1,8.5
rio_de_janeiro,2025-01-05 22:00:00,23.1,92.0,0.0,3.9
rio_de_janeiro,2025-01-05 23:00:00,23.0,95.0,0.1,3.0
rio_de_janeiro,2025-01-06 00:00:00,22.7,97.0,0.0,3.9
rio_de_janeiro,2025-01-06 01:00:00,22.2,97.0,0.0,1.5
rio_de_janeiro,2025-01-06 02:00:00,22.1,96.0,0.0,1.5
rio_de_janeiro,2025-01-06 03:00:00,22.1,97.0,0.0,1.6
rio_de_janeiro,2025-01-06 04:00:00,22.2,96.0,0.0,0.4
rio_de_janeiro,2025-01-06 05:00:00,22.1,96.0,0.0,0.8
rio_de_janeiro,2025-01-06 06:00:00,23.0,94.0,0.0,2.6
rio_de_janeiro,2025-01-06 07:00:00,23.8,92.0,0.0,4.7
rio_de_janeiro,2025-01-06 08:00:00,25.2,83.0,0.0,6.5
rio_de_janeiro,2025-01-06 09:00:00,26.6,74.5,0.0,5.5
rio_de_janeiro,2025-01-06 10:00:00,28.9,66.0,0.0,2.7
rio_de_janeiro,2025-01-06 11:00:00,29.6,62.0,0.0,6.9
rio_de_janeiro,2025-01-06 12:00:00,29.1,68.0,0.0,14.1
rio_de_janeiro,2025-01-06 13:00:00,28.2,68.0,0.0,15.4
rio_de_janeiro,2025-01-06 14:00:00,28.0,71.0,0.0,15.3
rio_de_janeiro,2025-01-06 15:00:00,27.6,74.0,0.0,16.6
rio_de_janeiro,2025-01-06 16:00:00,27.3,73.0,0.0,16.4
rio_de_janeiro,2025-01-06 17:00:00,26.4,78.0,0.0,15.3
rio_de_janeiro,2025-01-06 18:00:00,25.6,85.0,0.1,15.3
rio_de_janeiro,2025-01-06 19:00:00,24.9,86.0,0.9,11.8
rio_de_janeiro,2025-01-06 20:00:00,23.9,93.0,2.6,7.7
rio_de_janeiro,2025-01-06 21:00:00,24.1,94.0,1.0,3.8
rio_de_janeiro,2025-01-06 22:00:00,24.4,95.0,0.0,5.8
rio_de_janeiro,2025-01-06 23:00:00,23.7,98.0,1.8,7.9
rio_de_janeiro,2025-01-07 00:00:00,23.1,95.0,1.8,9.9
rio_de_janeiro,2025-01-07 01:00:00,22.7,97.0,0.2,9.5
rio_de_janeiro,2025-01-07 02:00:00,22.7,97.0,0.1,10.2
rio_de_janeiro,2025-01-07 03:00:00,22.7,96.0,0.0,7.4
rio_de_janeiro,2025-01-07 04:00:00,22.7,97.0,0.0,6.7
rio_de_janeiro,2025-01-07 05:00:00,22.6,97.0,0.0,2.8
rio_de_janeiro,2025-01-07 06:00:00,22.9,95.0,0.0,4.3
rio_de_janeiro,2025-01-07 07:00:00,23.9,91.0,0.0,3.9
rio_de_janeiro,2025-01-07 08:00:00,24.8,87.0,0.0,5.8
rio_de_janeiro,2025-01-07 09:00:00,25.8,78.0,0.0,4.7
rio_de_janeiro,2025-01-07 10:00:00,26.9,75.0,0.1,7.6
rio_de_janeiro,2025-01-07 11:00:00,27.3,76.0,0.0,7.4
rio_de_janeiro,2025-01-07 12:00:00,26.85,82.0,0.1,14.8
rio_de_janeiro,2025-01-07 13:00:00,26.4,80.0,0.1,14.2
rio_de_janeiro,2025-01-07 14:00:00,26.8,77.0,0.0,13.0
rio_de_janeiro,2025-01-07 15:00:00,26.0,80.0,0.0,11.8
rio_de_janeiro,2025-01-07 16:00:00,25.7,81.0,0.1,12.1
rio_de_janeiro,2025-01-07 17:00:00,24.7,88.0,0.5,8.2
rio_de_janeiro,2025-01-07 18:00:00,24.2,91.0,0.1,5.5
rio_de_janeiro,2025-01-07 19:00:00,24.0,91.0,0.0,3.9
rio_de_janeiro,2025-01-07 20:00:00,23.1,92.0,1.2,5.5
rio_de_janeiro,2025-01-07 21:00:00,23.1,94.0,0.1,4.9
rio_de_janeiro,2025-01-07 22:00:00,23.6,95.0,0.0,1.3
rio_de_janeiro,2025-01-07 23:00:00,23.2,97.0,0.1,1.5
rio_de_janeiro,2025-01-08 00:00:00,22.3,98.0,1.4,10.5
rio_de_janeiro,2025-01-08 01:00:00,22.1,96.0,1.1,7.0
rio_de_janeiro,2025-01-08 02:00:00,22.0,96.0,0.1,5.3
rio_de_janeiro,2025-01-08 03:00:00,22.0,96.0,0.0,5.1
rio_de_janeiro,2025-01-08 04:00:00,21.9,96.0,0.0,1.9
rio_de_janeiro,2025-01-08 05:00:00,22.0,95.0,0.0,2.0
rio_de_janeiro,2025-01-08 06:00:00,23.0,92.0,0.0,3.0
rio_de_janeiro,2025-01-08 07:00:00,23.9,88.0,0.0,3.5
rio_de_janeiro,2025-01-08 08:00:00,24.5,87.0,0.1,4.0
rio_de_janeiro,2025-01-08 09:00:00,25.4,81.0,0.3,6.5
rio_de_janeiro,2025-01-08 10:00:00,25.5,84.0,0.1,9.7
rio_de_janeiro,2025-01-08 11:00:00,24.1,87.0,0.3,7.5
rio_de_janeiro,2025-01-08 12:00:00,24.9,81.0,0.0,8.7
rio_de_janeiro,2025-01-08 13:00:00,25.7,76.0,0.0,13.2
rio_de_janeiro,2025-01-08 14:00:00,25.7,79.0,0.0,13.8
rio_de_janeiro,2025-01-08 15:00:00,25.8,77.0,0.1,14.3
rio_de_janeiro,2025-01-08 16:00:00,25.8,78.0,0.2,13.4
rio_de_janeiro,2025-01-08 17:00:00,25.0,82.0,0.0,12.3
rio_de_janeiro,2025-01-08 18:00:00,24.3,85.0,0.1,9.7
rio_de_janeiro,2025-01-08 19:00:00,24.1,85.0,0.0,10.7
rio_de_janeiro,2025-01-08 20:00:00,23.4,91.0,0.4,12.9
rio_de_janeiro,2025-01-08 21:00:00,22.7,91.0,0.9,13.1
rio_de_janeiro,2025-01-08 22:00:00,22.7,98.0,1.1,8.1
rio_de_janeiro,2025-01-08 23:00:00,22.3,97.0,1.3,6.7
rio_de_janeiro,2025-01-09 00:00:00,22.4,96.0,0.5,2.7
rio_de_janeiro,2025-01-09 01:00:00,22.1,97.0,0.8,2.8
rio_de_janeiro,2025-01-09 02:00:00,21.9,96.0,1.3,4.8
rio_de_janeiro,2025-01-09 03:00:00,21.8,96.0,0.3,7.8
rio_de_janeiro,2025-01-09 04:00:00,21.8,96.0,0.0,4.3
rio_de_janeiro,2025-01-09 05:00:00,21.9,97.0,0.0,5.3
rio_de_janeiro,2025-01-09 06:00:00,22.5,96.0,0.0,6.7
rio_de_janeiro,2025-01-09 07:00:00,23.3,89.0,0.1,7.4
rio_de_janeiro,2025-01-09 08:00:00,23.9,89.0,0.0,6.6
rio_de_janeiro,2025-01-09 09:00:00,24.9,82.0,0.1,6.0
rio_de_janeiro,2025-01-09 10:00:00,23.7,87.0,0.1,12.4
rio_de_janeiro,2025-01-09 11:00:00,24.1,84.0,0.3,12.3
rio_de_janeiro,2025-01-09 12:00:00,25.3,81.0,0.1,12.1
rio_de_janeiro,2025-01-09 13:00:00,25.0,82.0,0.3,14.1
rio_de_janeiro,2025-01-09 14:00:00,24.8,80.0,0.2,14.8
rio_de_janeiro,2025-01-09 15:00:00,24.6,82.0,0.2,13.4
rio_de_janeiro,2025-01-09 16:00:00,24.7,79.0,0.1,14.1
rio_de_janeiro,2025-01-09 17:00:00,24.7,75.0,0.0,14.0
rio_de_janeiro,2025-01-09 18:00:00,24.5,74.0,0.0,10.7
rio_de_janeiro,2025-01-09 19:00:00,23.9,79.0,0.0,8.1
rio_de_janeiro,2025-01-09 20:00:00,23.9,79.0,0.0,5.1
rio_de_janeiro,2025-01-09 21:00:00,23.9,79.0,0.0,3.1
rio_de_janeiro,2025-01-09 22:00:00,22.9,90.0,0.0,1.0
rio_de_janeiro,2025-01-09 23:00:00,22.7,88.0,0.1,1.3
rio_de_janeiro,2025-01-10 00:00:00,22.6,90.0,0.0,3.3
rio_de_janeiro,2025-01-10 01:00:00,22.3,91.0,0.0,4.8
rio_de_janeiro,2025-01-10 02:00:00,22.1,90.0,0.0,4.8
rio_de_janeiro,2025-01-10 03:00:00,22.0,89.0,0.0,5.1
rio_de_janeiro,2025-01-10 04:00:00,21.9,89.0,0.0,4.0
rio_de_janeiro,2025-01-10 05:00:00,21.7,89.0,0.0,4.6
rio_de_janeiro,2025-01-10 06:00:00,21.9,90.0,0.0,6.0
rio_de_janeiro,2025-01-10 07:00:00,23.2,81.0,0.0,5.8
rio_de_janeiro,2025-01-10 08:00:00,24.3,76.0,0.0,8.5
rio_de_janeiro,2025-01-10 09:00:00,25.2,70.0,0.0,9.4
rio_de_janeiro,2025-01-10 10:00:00,26.2,63.0,0.0,13.0
rio_de_janeiro,2025-01-10 11:00:00,26.5,59.0,0.0,14.5
rio_de_janeiro,2025-01-10 12:00:00,26.7,56.0,0.0,15.2
rio_de_janeiro,2025-01-10 13:00:00,26.8,55.0,0.0,15.7
rio_de_janeiro,2025-01-10 14:00:00,26.7,55.0,0.0,14.9
rio_de_janeiro,2025-01-10 15:00:00,26.7,56.0,0.0,15.0
rio_de_janeiro,2025-01-10 16:00:00,26.2,59.0,0.0,14.5
rio_de_janeiro,2025-01-10 17:00:00,25.7,64.0,0.0,12.8
rio_de_janeiro,2025-01-10 18:00:00,25.0,68.0,0.0,9.0
rio_de_janeiro,2025-01-10 19:00:00,24.2,77.0,0.0,4.0
rio_de_janeiro,2025-01-10 20:00:00,23.8,82.0,0.0,4.0
rio_de_janeiro,2025-01-10 21:00:00,23.6,83.0,0.0,4.9
rio_de_janeiro,2025-01-10 22:00:00,23.3,81.0,0.0,4.8
rio_de_janeiro,2025-01-10 23:00:00,22.9,82.0,0.0,5.3
rio_de_janeiro,2025-01-11 00:00:00,22.5,83.0,0.0,4.8
rio_de_janeiro,2025-01-11 01:00:00,22.4,82.0,0.0,6.0
rio_de_janeiro,2025-01-11 02:00:00,22.2,83.0,0.0,4.9
rio_de_janeiro,2025-01-11 03:00:00,22.0,84.0,0.0,4.6
rio_de_janeiro,2025-01-11 04:00:00,22.0,85.0,0.0,4.2
rio_de_janeiro,2025-01-11 05:00:00,22.0,85.0,0.0,3.8
rio_de_janeiro,2025-01-11 06:00:00,22.7,82.0,0.0,4.1
rio_de_janeiro,2025-01-11 07:00:00,23.9,73.0,0.0,4.0
rio_de_janeiro,2025-01-11 08:00:00,24.6,71.0,0.0,3.4
rio_de_janeiro,2025-01-11 09:00:00,25.7,64.0,0.0,4.1
rio_de_janeiro,2025-01-11 10:00:00,26.7,61.0,0.0,6.3
rio_de_janeiro,2025-01-11 11:00:00,26.7,64.0,0.1,10.2
rio_de_janeiro,2025-01-11 12:00:00,26.7,65.0,0.1,11.9
rio_de_janeiro,2025-01-11 13:00:00,26.5,67.0,0.0,13.0
rio_de_janeiro,2025-01-11 14:00:00,26.3,68.0,0.0,13.0
rio_de_janeiro,2025-01-11 15:00:00,26.1,70.0,0.0,13.3
rio_de_janeiro,2025-01-11 16:00:00,25.6,72.0,0.0,11.7
rio_de_janeiro,2025-01-11 17:00:00,25.2,74.0,0.0,9.9
rio_de_janeiro,2025-01-11 18:00:00,24.7,76.0,0.0,8.6
rio_de_janeiro,2025-01-11 19:00:00,24.2,80.0,0.0,6.2
rio_de_janeiro,2025-01-11 20:00:00,24.1,81.0,0.0,4.8
rio_de_janeiro,2025-01-11 21:00:00,23.8,84.0,0.0,2.8
rio_de_janeiro,2025-01-11 22:00:00,23.8,85.0,0.0,2.5
rio_de_janeiro,2025-01-11 23:00:00,23.5,86.0,0.0,2.4
rio_de_janeiro,2025-01-12 00:00:00,23.2,88.0,0.0,2.0
rio_de_janeiro,2025-01-12 01:00:00,22.9,89.0,0.0,1.8
rio_de_janeiro,2025-01-12 02:00:00,22.7,89.0,0.0,2.2
rio_de_janeiro,2025-01-12 03:00:00,22.4,90.0,0.0,1.5
rio_de_janeiro,2025-01-12 04:00:00,22.4,90.0,0.0,0.4
rio_de_janeiro,2025-01-12 05:00:00,22.1,90.0,0.0,1.0
rio_de_janeiro,2025-01-12 06:00:00,23.0,87.0,0.0,0.3
rio_de_janeiro,2025-01-12 07:00:00,24.2,76.0,0.0,1.1
rio_de_janeiro,2025-01-12 08:00:00,25.1,70.0,0.0,3.7
rio_de_janeiro,2025-01-12 09:00:00,25.6,67.0,0.0,4.0
rio_de_janeiro,2025-01-12 10:00:00,25.3,69.0,0.5,4.1
rio_de_janeiro,2025-01-12 11:00:00,26.6,62.0,0.0,4.5
rio_de_janeiro,2025-01-12 12:00:00,26.9,61.0,0.0,7.3
rio_de_janeiro,2025-01-12 13:00:00,26.7,63.0,0.0,11.7
rio_de_janeiro,2025-01-12 14:00:00,26.4,64.0,0.0,13.3
rio_de_janeiro,2025-01-12 15:00:00,26.3,65.0,0.0,12.9
rio_de_janeiro,2025-01-12 16:00:00,25.7,69.0,0.0,12.7
rio_de_janeiro,2025-01-12 17:00:00,25.1,71.0,0.0,9.6
rio_de_janeiro,2025-01-12 18:00:00,24.6,73.0,0.0,9.8
rio_de_janeiro,2025-01-12 19:00:00,24.1,76.0,0.0,6.0
rio_de_janeiro,2025-01-12 20:00:00,23.9,79.0,0.0,4.4
rio_de_janeiro,2025-01-12 21:00:00,23.8,80.0,0.0,4.4
rio_de_janeiro,2025-01-12 22:00:00,22.4,87.0,0.1,1.5
rio_de_janeiro,2025-01-12 23:00:00,22.3,87.0,0.1,5.6
rio_de_janeiro,2025-01-13 00:00:00,22.1,89.0,0.0,2.6
rio_de_janeiro,2025-01-13 01:00:00,21.9,90.0,0.0,3.8
rio_de_janeiro,2025-01-13 02:00:00,21.8,91.0,0.0,4.2
rio_de_janeiro,2025-01-13 03:00:00,21.7,92.0,0.0,4.9
rio_de_janeiro,2025-01-13 04:00:00,21.6,93.0,0.1,5.3
rio_de_janeiro,2025-01-13 05:00:00,21.5,93.0,0.1,5.6
rio_de_janeiro,2025-01-13 06:00:00,21.8,91.0,0.0,5.7
rio_de_janeiro,2025-01-13 07:00:00,22.9,82.0,0.0,5.0
rio_de_janeiro,2025-01-13 08:00:00,24.1,74.0,0.1,5.7
rio_de_janeiro,2025-01-13 09:00:00,24.9,74.33333333333333,0.1,7.6
rio_de_janeiro,2025-01-13 10:00:00,23.9,74.66666666666667,0.2,5.8
rio_de_janeiro,2025-01-13 11:00:00,24.1,75.0,0.1,6.5
rio_de_janeiro,2025-01-13 12:00:00,25.0,70.0,0.0,8.1
rio_de_janeiro,2025-01-13 13:00:00,25.6,64.0,0.0,8.5
rio_de_janeiro,2025-01-13 14:00:00,25.8,63.0,0.0,8.3
rio_de_janeiro,2025-01-13 15:00:00,25.6,65.0,0.0,9.7
rio_de_janeiro,2025-01-13 16:00:00,25.7,61.0,0.0,7.7
rio_de_janeiro,2025-01-13 17:00:00,25.8,58.0,0.0,9.5
rio_de_janeiro,2025-01-13 18:00:00,25.2,58.0,0.0,8.6
rio_de_janeiro,2025-01-13 19:00:00,24.7,63.0,0.0,6.7
rio_de_janeiro,2025-01-13 20:00:00,24.3,67.0,0.0,4.4
rio_de_janeiro,2025-01-13 21:00:00,24.0,72.0,0.0,2.6
rio_de_janeiro,2025-01-13 22:00:00,24.1,75.0,0.0,2.3
rio_de_janeiro,2025-01-13 23:00:00,23.8,81.0,0.0,1.7
rio_de_janeiro,2025-01-14 00:00:00,23.5,85.0,0.0,2.1
rio_de_janeiro,2025-01-14 01:00:00,23.2,86.0,0.0,3.4
rio_de_janeiro,2025-01-14 02:00:00,23.0,82.0,0.0,4.1
rio_de_janeiro,2025-01-14 03:00:00,22.9,80.0,0.0,4.8
rio_de_janeiro,2025-01-14 04:00:00,22.5,76.0,0.0,6.6
rio_de_janeiro,2025-01-14 05:00:00,22.0,76.0,0.0,5.4
rio_de_janeiro,2025-01-14 06:00:00,22.2,74.0,0.0,6.1
rio_de_janeiro,2025-01-14 07:00:00,23.7,65.0,0.0,4.0
rio_de_janeiro,2025-01-14 08:00:00,25.0,62.0,0.0,1.5
rio_de_janeiro,2025-01-14 09:00:00,26.0,59.0,0.0,1.8
rio_de_janeiro,2025-01-14 10:00:00,27.0,58.0,0.0,3.8
rio_de_janeiro,2025-01-14 11:00:00,27.0,61.0,0.0,7.5
rio_de_janeiro,2025-01-14 12:00:00,25.8,67.0,0.2,11.2
rio_de_janeiro,2025-01-14 13:00:00,25.9,66.0,0.1,11.7
rio_de_janeiro,2025-01-14 14:00:00,26.0,68.0,0.0,12.4
rio_de_janeiro,2025-01-14 15:00:00,25.8,68.0,0.0,13.4
rio_de_janeiro,2025-01-14 16:00:00,25.7,67.0,0.0,14.7
rio_de_janeiro,2025-01-14 17:00:00,25.3,65.0,0.0,13.3
rio_de_janeiro,2025-01-14 18:00:00,24.9,67.0,0.0,11.7
rio_de_janeiro,2025-01-14 19:00:00,24.5,72.0,0.0,9.0
rio_de_janeiro,2025-01-14 20:00:00,24.5,74.0,0.0,8.0
rio_de_janeiro,2025-01-14 21:00:00,24.4,75.0,0.0,6.1
rio_de_janeiro,2025-01-14 22:00:00,23.6,79.0,0.0,6.7
rio_de_janeiro,2025-01-14 23:00:00,23.2,82.0,0.0,5.3
rio_de_janeiro,2025-01-15 00:00:00,23.0,85.0,0.0,4.1
rio_de_janeiro,2025-01-15 01:00:00,23.1,83.0,0.0,4.6
rio_de_janeiro,2025-01-15 02:00:00,22.9,84.0,0.0,4.8
rio_de_janeiro,2025-01-15 03:00:00,22.5,88.0,0.0,2.8
rio_de_janeiro,2025-01-15 04:00:00,22.0,91.0,0.0,1.5
rio_de_janeiro,2025-01-15 05:00:00,22.4,88.0,0.0,2.3
rio_de_janeiro,2025-01-15 06:00:00,22.8,87.0,0.0,2.4
rio_de_janeiro,2025-01-15 07:00:00,23.9,71.0,0.0,3.7
rio_de_janeiro,2025-01-15 08:00:00,24.6,66.0,0.0,5.5
rio_de_janeiro,2025-01-15 09:00:00,25.3,61.0,0.0,7.6
rio_de_janeiro,2025-01-15 10:00:00,24.3,76.0,0.1,4.6
rio_de_janeiro,2025-01-15 11:00:00,26.5,64.0,0.0,6.2
rio_de_janeiro,2025-01-15 12:00:00,27.8,60.0,0.0,8.3
rio_de_janeiro,2025-01-15 13:00:00,28.2,59.0,0.0,8.6
rio_de_janeiro,2025-01-15 14:00:00,28.0,64.0,0.0,12.8
rio_de_janeiro,2025-01-15 15:00:00,27.6,71.0,0.0,16.5
rio_de_janeiro,2025-01-15 16:00:00,26.8,74.0,0.0,16.475
rio_de_janeiro,2025-01-15 17:00:00,25.9,76.0,0.0,16.45
rio_de_janeiro,2025-01-15 18:00:00,25.3,78.0,0.0,16.424999999999997
rio_de_janeiro,2025-01-15 19:00:00,24.6,86.0,0.0,16.4
rio_de_janeiro,2025-01-15 20:00:00,24.7,84.5,0.0,12.6
rio_de_janeiro,2025-01-15 21:00:00,24.6,83.0,0.0,10.7
rio_de_janeiro,2025-01-15 22:00:00,24.2,85.0,0.0,7.9
rio_de_janeiro,2025-01-15 23:00:00,24.0,87.0,0.0,7.3
rio_de_janeiro,2025-01-16 00:00:00,23.9,88.0,0.0,7.5
rio_de_janeiro,2025-01-16 01:00:00,23.7,89.0,0.0,6.5
rio_de_janeiro,2025-01-16 02:00:00,23.5,89.0,0.0,5.2
rio_de_janeiro,2025-01-16 03:00:00,23.3,90.0,0.0,4.7
rio_de_janeiro,2025-01-16 04:00:00,23.1,90.0,0.0,4.1
rio_de_janeiro,2025-01-16 05:00:00,22.9,91.0,0.0,2.2
rio_de_janeiro,2025-01-16 06:00:00,23.3,89.0,0.0,3.1
rio_de_janeiro,2025-01-16 07:00:00,24.3,82.0,0.0,4.1
rio_de_janeiro,2025-01-16 08:00:00,25.6,76.0,0.0,4.6
rio_de_janeiro,2025-01-16 09:00:00,27.1,71.0,0.0,3.2
rio_de_janeiro,2025-01-16 10:00:00,29.0,62.0,0.0,6.9
rio_de_janeiro,2025-01-16 11:00:00,30.4,55.0,0.0,9.1
rio_de_janeiro,2025-01-16 12:00:00,30.6,55.0,0.0,11.7
rio_de_janeiro,2025-01-16 13:00:00,30.7,58.0,0.0,13.8
rio_de_janeiro,2025-01-16 14:00:00,30.3,61.0,0.2,16.0
rio_de_janeiro,2025-01-16 15:00:00,29.5,67.0,0.1,16.766666666666666
rio_de_janeiro,2025-01-16 16:00:00,29.2,69.0,0.1,17.533333333333335
rio_de_janeiro,2025-01-16 17:00:00,28.6,70.0,0.1,18.3
rio_de_janeiro,2025-01-16 18:00:00,28.3,68.0,0.0,18.0
rio_de_janeiro,2025-01-16 19:00:00,27.1,73.0,0.0,14.8
rio_de_janeiro,2025-01-16 20:00:00,26.4,78.0,0.0,13.2
rio_de_janeiro,2025-01-16 21:00:00,25.9,81.0,0.0,10.9
rio_de_janeiro,2025-01-16 22:00:00,26.3,83.0,0.0,13.8
rio_de_janeiro,2025-01-16 23:00:00,26.0,84.0,0.0,13.4
rio_de_janeiro,2025-01-17 00:00:00,25.9,84.0,0.0,11.5
rio_de_janeiro,2025-01-17 01:00:00,25.6,85.0,0.0,8.3
rio_de_janeiro,2025-01-17 02:00:00,25.3,87.0,0.0,6.7
rio_de_janeiro,2025-01-17 03:00:00,25.0,88.0,0.0,5.7
rio_de_janeiro,2025-01-17 04:00:00,24.6,90.0,0.0,4.6
rio_de_janeiro,2025-01-17 05:00:00,24.4,91.0,0.0,2.9
rio_de_janeiro,2025-01-17 06:00:00,24.7,90.0,0.0,2.7
rio_de_janeiro,2025-01-17 07:00:00,26.1,81.5,0.0,3.6
rio_de_janeiro,2025-01-17 08:00:00,28.0,73.0,0.0,2.0
rio_de_janeiro,2025-01-17 09:00:00,29.1,67.0,0.0,5.9
rio_de_janeiro,2025-01-17 10:00:00,32.1,55.0,0.0,6.0
rio_de_janeiro,2025-01-17 11:00:00,33.1,51.0,0.0,6.5
rio_de_janeiro,2025-01-17 12:00:00,33.9,49.0,0.0,9.8
rio_de_janeiro,2025-01-17 13:00:00,33.9,51.0,0.0,12.8
rio_de_janeiro,2025-01-17 14:00:00,32.4,61.0,0.0,17.5
rio_de_janeiro,2025-01-17 15:00:00,31.1,68.0,0.0,17.0
rio_de_janeiro,2025-01-17 16:00:00,30.5,69.0,0.0,16.5
rio_de_janeiro,2025-01-17 17:00:00,29.7,70.0,0.0,16.0
rio_de_janeiro,2025-01-17 18:00:00,29.1,71.0,0.0,15.5
rio_de_janeiro,2025-01-17 19:00:00,28.9,72.0,0.0,11.7
rio_de_janeiro,2025-01-17 20:00:00,29.1,71.0,0.0,7.4
rio_de_janeiro,2025-01-17 21:00:00,29.0,71.0,0.0,4.3
rio_de_janeiro,2025-01-17 22:00:00,29.6,67.0,0.0,6.6
rio_de_janeiro,2025-01-17 23:00:00,28.9,69.0,0.0,2.7
rio_de_janeiro,2025-01-18 00:00:00,28.0,74.0,0.0,3.9
rio_de_janeiro,2025-01-18 01:00:00,26.1,87.0,0.0,6.6
rio_de_janeiro,2025-01-18 02:00:00,25.3,93.0,0.0,3.9
rio_de_janeiro,2025-01-18 03:00:00,25.2,94.0,0.0,1.0
rio_de_janeiro,2025-01-18 04:00:00,24.8,96.0,0.0,1.9
rio_de_janeiro,2025-01-18 05:00:00,24.1,99.0,0.0,1.6
rio_de_janeiro,2025-01-18 06:00:00,24.3,97.0,0.0,2.2
rio_de_janeiro,2025-01-18 07:00:00,26.4,84.0,0.0,3.6
rio_de_janeiro,2025-01-18 08:00:00,28.7,72.0,0.0,3.5
rio_de_janeiro,2025-01-18 09:00:00,31.2,59.0,0.0,5.2
rio_de_janeiro,2025-01-18 10:00:00,35.0,42.0,0.0,10.9
rio_de_janeiro,2025-01-18 11:00:00,36.6,37.0,0.0,13.0
rio_de_janeiro,2025-01-18 12:00:00,38.0,31.0,0.0,11.4
rio_de_janeiro,2025-01-18 13:00:00,37.8,28.0,0.0,9.0
rio_de_janeiro,2025-01-18 14:00:00,37.6,29.0,0.1,4.6
rio_de_janeiro,2025-01-18 15:00:00,35.4,41.0,0.0,10.9
rio_de_janeiro,2025-01-18 16:00:00,34.5,48.0,0.0,13.4
rio_de_janeiro,2025-01-18 17:00:00,34.2,47.0,0.0,15.9
rio_de_janeiro,2025-01-18 18:00:00,33.2,49.0,0.0,13.1
rio_de_janeiro,2025-01-18 19:00:00,32.2,56.0,0.0,10.7
rio_de_janeiro,2025-01-18 20:00:00,31.4,61.0,0.0,7.1
rio_de_janeiro,2025-01-18 21:00:00,31.0,62.0,0.0,2.3
rio_de_janeiro,2025-01-18 22:00:00,26.4,86.0,0.0,6.8
rio_de_janeiro,2025-01-18 23:00:00,25.5,90.0,0.0,10.8
rio_de_janeiro,2025-01-19 00:00:00,25.6,89.0,0.0,7.3
rio_de_janeiro,2025-01-19 01:00:00,26.3,86.0,0.0,7.4
rio_de_janeiro,2025-01-19 02:00:00,26.3,85.0,0.0,7.2
rio_de_janeiro,2025-01-19 03:00:00,26.0,86.0,0.0,5.9
rio_de_janeiro,2025-01-19 04:00:00,25.6,90.0,0.0,2.0
rio_de_janeiro,2025-01-19 05:00:00,25.2,92.0,0.0,1.9
rio_de_janeiro,2025-01-19 06:00:00,25.2,92.0,0.0,2.6
rio_de_janeiro,2025-01-19 07:00:00,27.1,83.0,0.0,2.0
rio_de_janeiro,2025-01-19 08:00:00,29.0,74.0,0.0,2.7
rio_de_janeiro,2025-01-19 09:00:00,30.7,66.0,0.0,3.4
rio_de_janeiro,2025-01-19 10:00:00,34.2,50.0,0.0,4.0
